picture,category
P01Figure_146.tif,noFace
P01Figure_193.tif,Face
P01Figure_8.tif,noFace
P01Figure_229.tif,noFace
P01Figure_261.tif,Face
P01Figure_274.tif,noFace
P01Figure_108.tif,noFace
P01Figure_147.tif,Face
P01Figure_97.tif,Face
P01Figure_178.tif,noFace
P01Figure_206.tif,Face
P01Figure_310.tif,noFace
P01Figure_165.tif,noFace
P01Figure_76.tif,noFace
P01Figure_245.tif,Face
P01Figure_69.tif,Face
P01Figure_73.tif,noFace
P01Figure_6.tif,noFace
P01Figure_272.tif,Face
P01Figure_132.tif,noFace
P01Figure_329.tif,noFace
P01Figure_105.tif,noFace
P01Figure_17.tif,Face
P01Figure_308.tif,Face
P01Figure_201.tif,noFace
P01Figure_13.tif,Face
P01Figure_5.tif,noFace
P01Figure_204.tif,noFace
P01Figure_79.tif,Face
P01Figure_16.tif,Face
P01Figure_184.tif,noFace
P01Figure_158.tif,Face
P01Figure_322.tif,noFace
P01Figure_150.tif,Face
P01Figure_80.tif,Face
P01Figure_237.tif,noFace
P01Figure_128.tif,Face
P01Figure_235.tif,noFace
P01Figure_129.tif,noFace
P01Figure_321.tif,noFace
P01Figure_179.tif,Face
P01Figure_273.tif,noFace
P01Figure_123.tif,Face
P01Figure_219.tif,noFace
P01Figure_283.tif,noFace
P01Figure_287.tif,noFace
P01Figure_185.tif,Face
P01Figure_122.tif,noFace
P01Figure_223.tif,noFace
P01Figure_171.tif,noFace
P01Figure_251.tif,Face
P01Figure_68.tif,noFace
P01Figure_156.tif,noFace
P01Figure_176.tif,Face
P01Figure_187.tif,Face
P01Figure_74.tif,noFace
P01Figure_226.tif,Face
P01Figure_205.tif,Face
P01Figure_99.tif,noFace
P01Figure_42.tif,Face
P01Figure_214.tif,noFace
P01Figure_22.tif,Face
P01Figure_172.tif,Face
P01Figure_149.tif,noFace
P01Figure_192.tif,noFace
P01Figure_244.tif,Face
P01Figure_275.tif,noFace
P01Figure_189.tif,Face
P01Figure_270.tif,noFace
P01Figure_222.tif,noFace
P01Figure_114.tif,Face
P01Figure_291.tif,noFace
P01Figure_118.tif,noFace
P01Figure_181.tif,Face
P01Figure_252.tif,Face
P01Figure_88.tif,Face
P01Figure_259.tif,noFace
P01Figure_36.tif,noFace
P01Figure_66.tif,noFace
P01Figure_162.tif,Face
P01Figure_288.tif,Face
P01Figure_280.tif,Face
P01Figure_3.tif,noFace
P01Figure_92.tif,Face
P01Figure_38.tif,noFace
P01Figure_248.tif,noFace
P01Figure_89.tif,noFace
P01Figure_265.tif,Face
P01Figure_119.tif,noFace
P01Figure_311.tif,Face
P01Figure_199.tif,noFace
P01Figure_159.tif,noFace
P01Figure_316.tif,noFace
P01Figure_77.tif,Face
P01Figure_196.tif,Face
P01Figure_246.tif,noFace
P01Figure_207.tif,Face
P01Figure_58.tif,Face
P01Figure_255.tif,noFace
P01Figure_81.tif,Face
P01Figure_43.tif,Face
P01Figure_113.tif,Face
P01Figure_143.tif,noFace
P01Figure_317.tif,noFace
P01Figure_271.tif,noFace
P01Figure_174.tif,noFace
P01Figure_319.tif,noFace
P01Figure_227.tif,Face
P01Figure_2.tif,noFace
P01Figure_9.tif,Face
P01Figure_191.tif,Face
P01Figure_51.tif,noFace
P01Figure_53.tif,noFace
P01Figure_95.tif,noFace
P01Figure_87.tif,Face
P01Figure_284.tif,noFace
P01Figure_200.tif,noFace
P01Figure_293.tif,Face
P01Figure_262.tif,noFace
P01Figure_305.tif,noFace
P01Figure_203.tif,noFace
P01Figure_281.tif,noFace
P01Figure_71.tif,Face
P01Figure_50.tif,Face
P01Figure_263.tif,noFace
P01Figure_183.tif,noFace
P01Figure_47.tif,Face
P01Figure_60.tif,noFace
P01Figure_302.tif,Face
P01Figure_198.tif,noFace
P01Figure_11.tif,noFace
P01Figure_285.tif,Face
P01Figure_110.tif,Face
P01Figure_175.tif,noFace
P01Figure_232.tif,noFace
P01Figure_107.tif,noFace
P01Figure_234.tif,noFace
P01Figure_121.tif,Face
P01Figure_333.tif,Face
P01Figure_152.tif,noFace
P01Figure_75.tif,Face
P01Figure_254.tif,noFace
P01Figure_164.tif,Face
P01Figure_41.tif,noFace
P01Figure_96.tif,Face
P01Figure_215.tif,noFace
P01Figure_86.tif,noFace
P01Figure_62.tif,Face
P01Figure_139.tif,noFace
P01Figure_292.tif,Face
P01Figure_276.tif,Face
P01Figure_102.tif,noFace
P01Figure_142.tif,noFace
P01Figure_328.tif,noFace
P01Figure_112.tif,Face
P01Figure_124.tif,noFace
P01Figure_332.tif,noFace
P01Figure_240.tif,Face
P01Figure_135.tif,noFace
P01Figure_306.tif,noFace
P01Figure_141.tif,Face
P01Figure_294.tif,noFace
P01Figure_54.tif,noFace
P01Figure_239.tif,noFace
P01Figure_169.tif,Face
P01Figure_195.tif,Face
P01Figure_4.tif,noFace
P01Figure_312.tif,noFace
P01Figure_133.tif,noFace
P01Figure_106.tif,Face
P01Figure_70.tif,Face
P01Figure_269.tif,noFace
P01Figure_32.tif,Face
P01Figure_298.tif,noFace
P01Figure_104.tif,noFace
P01Figure_267.tif,Face
P01Figure_238.tif,Face
P01Figure_34.tif,Face
P01Figure_131.tif,noFace
P01Figure_327.tif,noFace
P01Figure_213.tif,Face
P01Figure_331.tif,noFace
P01Figure_98.tif,Face
P01Figure_233.tif,noFace
P01Figure_220.tif,noFace
P01Figure_282.tif,Face
P01Figure_12.tif,Face
P01Figure_194.tif,noFace
P01Figure_303.tif,noFace
P01Figure_180.tif,Face
P01Figure_72.tif,Face
P01Figure_46.tif,noFace
P01Figure_309.tif,Face
P01Figure_161.tif,Face
P01Figure_243.tif,Face
P01Figure_182.tif,noFace
P01Figure_247.tif,noFace
P01Figure_20.tif,Face
P01Figure_211.tif,noFace
P01Figure_125.tif,Face
P01Figure_304.tif,Face
P01Figure_21.tif,noFace
P01Figure_163.tif,noFace
P01Figure_84.tif,Face
P01Figure_65.tif,noFace
P01Figure_224.tif,noFace
P01Figure_186.tif,Face
P01Figure_100.tif,noFace
P01Figure_295.tif,Face
P01Figure_24.tif,Face
P01Figure_10.tif,noFace
P01Figure_29.tif,Face
P01Figure_28.tif,noFace
P01Figure_278.tif,Face
P01Figure_33.tif,Face
P01Figure_301.tif,Face
P01Figure_27.tif,noFace
P01Figure_323.tif,noFace
P01Figure_138.tif,Face
P01Figure_330.tif,noFace
P01Figure_59.tif,noFace
P01Figure_592.tif,Face
P01Figure_523.tif,Face
P01Figure_402.tif,noFace
P01Figure_384.tif,Face
P01Figure_589.tif,noFace
P01Figure_423.tif,Face
P01Figure_533.tif,noFace
P01Figure_597.tif,noFace
P01Figure_521.tif,Face
P01Figure_474.tif,noFace
P01Figure_588.tif,Face
P01Figure_651.tif,Face
P01Figure_530.tif,Face
P01Figure_531.tif,noFace
P01Figure_662.tif,noFace
P01Figure_459.tif,noFace
P01Figure_364.tif,Face
P01Figure_526.tif,noFace
P01Figure_408.tif,noFace
P01Figure_503.tif,Face
P01Figure_444.tif,noFace
P01Figure_629.tif,Face
P01Figure_630.tif,Face
P01Figure_445.tif,noFace
P01Figure_518.tif,noFace
P01Figure_508.tif,noFace
P01Figure_432.tif,Face
P01Figure_395.tif,Face
P01Figure_658.tif,noFace
P01Figure_397.tif,noFace
P01Figure_467.tif,noFace
P01Figure_419.tif,Face
P01Figure_500.tif,Face
P01Figure_647.tif,noFace
P01Figure_625.tif,noFace
P01Figure_489.tif,Face
P01Figure_570.tif,noFace
P01Figure_643.tif,noFace
P01Figure_544.tif,Face
P01Figure_542.tif,Face
P01Figure_519.tif,noFace
P01Figure_564.tif,noFace
P01Figure_426.tif,noFace
P01Figure_621.tif,noFace
P01Figure_587.tif,Face
P01Figure_433.tif,noFace
P01Figure_613.tif,noFace
P01Figure_579.tif,Face
P01Figure_464.tif,Face
P01Figure_560.tif,noFace
P01Figure_567.tif,noFace
P01Figure_649.tif,noFace
P01Figure_372.tif,Face
P01Figure_354.tif,noFace
P01Figure_652.tif,Face
P01Figure_434.tif,noFace
P01Figure_399.tif,noFace
P01Figure_482.tif,noFace
P01Figure_591.tif,Face
P01Figure_410.tif,noFace
P01Figure_438.tif,noFace
P01Figure_392.tif,Face
P01Figure_416.tif,Face
P01Figure_628.tif,noFace
P01Figure_648.tif,noFace
P01Figure_367.tif,Face
P01Figure_626.tif,noFace
P01Figure_487.tif,noFace
P01Figure_454.tif,noFace
P01Figure_345.tif,Face
P01Figure_619.tif,noFace
P01Figure_666.tif,noFace
P01Figure_554.tif,noFace
P01Figure_335.tif,Face
P01Figure_422.tif,noFace
P01Figure_543.tif,noFace
P01Figure_635.tif,noFace
P01Figure_361.tif,Face
P01Figure_443.tif,noFace
P01Figure_586.tif,noFace
P01Figure_620.tif,Face
P01Figure_457.tif,noFace
P01Figure_439.tif,noFace
P01Figure_590.tif,Face
P01Figure_374.tif,noFace
P01Figure_516.tif,noFace
P01Figure_573.tif,noFace
P01Figure_577.tif,noFace
P01Figure_555.tif,Face
P01Figure_411.tif,Face
P01Figure_362.tif,Face
P01Figure_515.tif,noFace
P01Figure_634.tif,noFace
P01Figure_490.tif,noFace
P01Figure_339.tif,noFace
P01Figure_499.tif,Face
P01Figure_368.tif,Face
P01Figure_453.tif,noFace
P01Figure_557.tif,noFace
P01Figure_341.tif,Face
P01Figure_548.tif,noFace
P01Figure_366.tif,noFace
P01Figure_572.tif,Face
P01Figure_639.tif,noFace
P01Figure_656.tif,noFace
P01Figure_585.tif,Face
P01Figure_404.tif,noFace
P01Figure_468.tif,Face
P01Figure_644.tif,noFace
P01Figure_618.tif,Face
P01Figure_498.tif,Face
P01Figure_350.tif,noFace
P01Figure_610.tif,noFace
P01Figure_550.tif,noFace
P01Figure_452.tif,Face
P01Figure_601.tif,Face
P01Figure_520.tif,noFace
P01Figure_606.tif,noFace
P01Figure_472.tif,Face
P01Figure_506.tif,noFace
P01Figure_522.tif,noFace
P01Figure_435.tif,noFace
P01Figure_536.tif,Face
P01Figure_478.tif,noFace
P01Figure_574.tif,noFace
P01Figure_483.tif,Face
P01Figure_461.tif,noFace
P01Figure_571.tif,noFace
P01Figure_470.tif,noFace
P01Figure_390.tif,noFace
P01Figure_405.tif,Face
P01Figure_412.tif,noFace
P01Figure_505.tif,noFace
P01Figure_641.tif,noFace
P01Figure_393.tif,Face
P01Figure_417.tif,Face
P01Figure_541.tif,noFace
P01Figure_596.tif,Face
P01Figure_517.tif,noFace
P01Figure_562.tif,Face
P01Figure_660.tif,noFace
P01Figure_607.tif,noFace
P01Figure_593.tif,Face
P01Figure_413.tif,noFace
P01Figure_385.tif,noFace
P01Figure_501.tif,noFace
P01Figure_436.tif,noFace
P01Figure_447.tif,noFace
P01Figure_388.tif,Face
P01Figure_512.tif,Face
P01Figure_370.tif,Face
P01Figure_566.tif,noFace
P01Figure_492.tif,noFace
P01Figure_382.tif,Face
P01Figure_353.tif,noFace
P01Figure_617.tif,noFace
P01Figure_442.tif,Face
P01Figure_342.tif,noFace
P01Figure_480.tif,noFace
P01Figure_540.tif,noFace
P01Figure_615.tif,noFace
P01Figure_642.tif,Face
P01Figure_449.tif,noFace
P01Figure_549.tif,noFace
P01Figure_528.tif,noFace
P01Figure_340.tif,Face
P01Figure_494.tif,noFace
P01Figure_599.tif,Face
P01Figure_600.tif,noFace
P01Figure_389.tif,noFace
P01Figure_565.tif,noFace
P01Figure_479.tif,noFace
P01Figure_502.tif,Face
P01Figure_661.tif,Face
P01Figure_638.tif,Face
P01Figure_355.tif,noFace
P01Figure_623.tif,noFace
P01Figure_387.tif,noFace
P01Figure_446.tif,noFace
P01Figure_646.tif,Face
P01Figure_636.tif,noFace
P01Figure_529.tif,noFace
P01Figure_535.tif,noFace
P01Figure_616.tif,Face
P01Figure_637.tif,noFace
P01Figure_657.tif,noFace
P01Figure_568.tif,Face
P01Figure_583.tif,Face
P01Figure_513.tif,Face
P01Figure_343.tif,noFace
P01Figure_496.tif,Face
P01Figure_481.tif,noFace
P01Figure_539.tif,Face
P01Figure_383.tif,Face
P01Figure_598.tif,noFace
P01Figure_604.tif,Face
P01Figure_602.tif,noFace
P01Figure_595.tif,noFace
P01Figure_611.tif,Face
P01Figure_407.tif,Face
P01Figure_465.tif,noFace
P01Figure_424.tif,Face
P01Figure_488.tif,noFace
P01Figure_631.tif,noFace
P01Figure_608.tif,Face
P01Figure_582.tif,noFace
P01Figure_469.tif,noFace
P01Figure_429.tif,Face
P01Figure_645.tif,noFace
P01Figure_659.tif,Face
P01Figure_594.tif,Face
P01Figure_663.tif,noFace
P01Figure_414.tif,noFace
P01Figure_381.tif,Face
P01Figure_477.tif,Face
P01Figure_473.tif,noFace
P01Figure_650.tif,Face
P01Figure_398.tif,noFace
P01Figure_415.tif,noFace
P01Figure_363.tif,noFace
P01Figure_664.tif,Face
P01Figure_556.tif,noFace
P01Figure_511.tif,Face
P01Figure_475.tif,noFace
P01Figure_418.tif,Face
P01Figure_450.tif,noFace
P01Figure_558.tif,Face
P01Figure_379.tif,Face
P01Figure_569.tif,Face
P01Figure_420.tif,noFace
P01Figure_633.tif,noFace
P01Figure_497.tif,noFace
P01Figure_507.tif,noFace
P01Figure_460.tif,Face
P01Figure_538.tif,Face
P01Figure_632.tif,noFace
P01Figure_349.tif,noFace
P01Figure_440.tif,noFace
P01Figure_612.tif,Face
P01Figure_344.tif,Face
P01Figure_580.tif,noFace
P01Figure_605.tif,noFace
P01Figure_627.tif,Face
P01Figure_352.tif,noFace
P01Figure_351.tif,noFace
P01Figure_504.tif,noFace
P01Figure_369.tif,Face
P01Figure_471.tif,Face
P01Figure_356.tif,Face
P01Figure_463.tif,noFace
P01Figure_421.tif,noFace
P01Figure_485.tif,Face
P01Figure_406.tif,Face
P01Figure_430.tif,noFace
P01Figure_575.tif,noFace
P01Figure_524.tif,Face
P01Figure_437.tif,noFace
P01Figure_386.tif,Face
P01Figure_466.tif,Face
P01Figure_614.tif,noFace
P01Figure_375.tif,Face
P01Figure_552.tif,noFace
P01Figure_584.tif,Face
P01Figure_493.tif,noFace
P01Figure_476.tif,Face
P01Figure_360.tif,noFace
P01Figure_532.tif,noFace
P01Figure_380.tif,Face
P01Figure_563.tif,noFace
P01Figure_373.tif,noFace
P01Figure_336.tif,noFace
P01Figure_654.tif,noFace
P01Figure_455.tif,Face
P01Figure_334.tif,Face
P01Figure_484.tif,Face
P01Figure_428.tif,Face
P01Figure_491.tif,Face
P01Figure_576.tif,noFace
P01Figure_391.tif,noFace
P01Figure_622.tif,noFace
P01Figure_509.tif,Face
P01Figure_376.tif,Face
P01Figure_403.tif,noFace
P01Figure_527.tif,noFace
P01Figure_624.tif,noFace
P01Figure_394.tif,Face
P01Figure_400.tif,Face
P01Figure_561.tif,Face
P01Figure_357.tif,Face
P01Figure_545.tif,noFace
P01Figure_559.tif,Face
P01Figure_578.tif,noFace
P01Figure_609.tif,noFace
P01Figure_655.tif,noFace
P01Figure_347.tif,Face
P01Figure_546.tif,noFace
P01Figure_553.tif,noFace
P01Figure_551.tif,noFace
P01Figure_603.tif,Face
P01Figure_640.tif,Face
P01Figure_486.tif,noFace
P01Figure_665.tif,noFace
P01Figure_359.tif,Face
P01Figure_456.tif,noFace
P01Figure_534.tif,Face
P01Figure_451.tif,noFace
P01Figure_377.tif,noFace
P01Figure_653.tif,noFace
P01Figure_396.tif,Face
P01Figure_458.tif,Face
P01Figure_338.tif,noFace
P01Figure_581.tif,Face
P01Figure_401.tif,Face
P01Figure_409.tif,noFace
P01Figure_547.tif,noFace
P01Figure_346.tif,Face
P01Figure_448.tif,Face
P01Figure_537.tif,noFace
P01Figure_378.tif,noFace
P01Figure_365.tif,Face
P01Figure_337.tif,noFace
P01Figure_441.tif,noFace
P01Figure_510.tif,Face
P01Figure_514.tif,Face
P01Figure_462.tif,noFace
P01Figure_425.tif,noFace
P01Figure_348.tif,noFace
P01Figure_495.tif,Face
P01Figure_427.tif,noFace
P01Figure_358.tif,Face
P01Figure_371.tif,noFace
P01Figure_431.tif,noFace
P01Figure_525.tif,noFace
P01Figure_815.tif,noFace
P01Figure_938.tif,Face
P01Figure_833.tif,Face
P01Figure_926.tif,noFace
P01Figure_720.tif,noFace
P01Figure_945.tif,Face
P01Figure_785.tif,noFace
P01Figure_904.tif,noFace
P01Figure_742.tif,noFace
P01Figure_854.tif,Face
P01Figure_888.tif,Face
P01Figure_671.tif,noFace
P01Figure_985.tif,noFace
P01Figure_827.tif,noFace
P01Figure_685.tif,noFace
P01Figure_810.tif,Face
P01Figure_963.tif,Face
P01Figure_903.tif,noFace
P01Figure_758.tif,noFace
P01Figure_983.tif,Face
P01Figure_763.tif,Face
P01Figure_855.tif,noFace
P01Figure_880.tif,Face
P01Figure_799.tif,noFace
P01Figure_839.tif,Face
P01Figure_773.tif,noFace
P01Figure_699.tif,noFace
P01Figure_991.tif,Face
P01Figure_762.tif,Face
P01Figure_948.tif,noFace
P01Figure_929.tif,noFace
P01Figure_930.tif,Face
P01Figure_726.tif,noFace
P01Figure_862.tif,noFace
P01Figure_718.tif,noFace
P01Figure_835.tif,Face
P01Figure_998.tif,noFace
P01Figure_901.tif,Face
P01Figure_927.tif,noFace
P01Figure_702.tif,noFace
P01Figure_982.tif,Face
P01Figure_669.tif,noFace
P01Figure_673.tif,noFace
P01Figure_722.tif,Face
P01Figure_908.tif,noFace
P01Figure_954.tif,noFace
P01Figure_934.tif,Face
P01Figure_869.tif,Face
P01Figure_826.tif,noFace
P01Figure_677.tif,Face
P01Figure_900.tif,noFace
P01Figure_674.tif,Face
P01Figure_783.tif,noFace
P01Figure_887.tif,Face
P01Figure_729.tif,Face
P01Figure_712.tif,noFace
P01Figure_802.tif,noFace
P01Figure_999.tif,Face
P01Figure_798.tif,noFace
P01Figure_694.tif,Face
P01Figure_723.tif,noFace
P01Figure_914.tif,noFace
P01Figure_746.tif,Face
P01Figure_928.tif,noFace
P01Figure_905.tif,Face
P01Figure_836.tif,Face
P01Figure_819.tif,Face
P01Figure_803.tif,noFace
P01Figure_866.tif,noFace
P01Figure_920.tif,Face
P01Figure_816.tif,noFace
P01Figure_849.tif,Face
P01Figure_978.tif,noFace
P01Figure_973.tif,noFace
P01Figure_899.tif,noFace
P01Figure_737.tif,Face
P01Figure_832.tif,noFace
P01Figure_791.tif,noFace
P01Figure_704.tif,Face
P01Figure_847.tif,noFace
P01Figure_965.tif,Face
P01Figure_877.tif,Face
P01Figure_740.tif,noFace
P01Figure_834.tif,noFace
P01Figure_676.tif,Face
P01Figure_940.tif,Face
P01Figure_693.tif,Face
P01Figure_745.tif,noFace
P01Figure_757.tif,Face
P01Figure_842.tif,Face
P01Figure_822.tif,noFace
P01Figure_672.tif,noFace
P01Figure_942.tif,noFace
P01Figure_952.tif,Face
P01Figure_679.tif,noFace
P01Figure_896.tif,noFace
P01Figure_752.tif,noFace
P01Figure_787.tif,Face
P01Figure_962.tif,Face
P01Figure_923.tif,noFace
P01Figure_786.tif,noFace
P01Figure_831.tif,noFace
P01Figure_975.tif,Face
P01Figure_686.tif,noFace
P01Figure_789.tif,Face
P01Figure_777.tif,noFace
P01Figure_949.tif,Face
P01Figure_997.tif,Face
P01Figure_724.tif,noFace
P01Figure_917.tif,noFace
P01Figure_893.tif,Face
P01Figure_957.tif,Face
P01Figure_792.tif,noFace
P01Figure_667.tif,noFace
P01Figure_734.tif,Face
P01Figure_747.tif,Face
P01Figure_968.tif,noFace
P01Figure_725.tif,Face
P01Figure_947.tif,noFace
P01Figure_796.tif,Face
P01Figure_805.tif,noFace
P01Figure_915.tif,Face
P01Figure_988.tif,noFace
P01Figure_772.tif,Face
P01Figure_743.tif,noFace
P01Figure_682.tif,noFace
P01Figure_779.tif,noFace
P01Figure_871.tif,noFace
P01Figure_714.tif,noFace
P01Figure_788.tif,Face
P01Figure_932.tif,noFace
P01Figure_956.tif,Face
P01Figure_867.tif,Face
P01Figure_953.tif,noFace
P01Figure_678.tif,Face
P01Figure_979.tif,noFace
P01Figure_879.tif,Face
P01Figure_859.tif,Face
P01Figure_735.tif,noFace
P01Figure_825.tif,noFace
P01Figure_705.tif,Face
P01Figure_736.tif,Face
P01Figure_680.tif,noFace
P01Figure_774.tif,noFace
P01Figure_730.tif,Face
P01Figure_813.tif,noFace
P01Figure_889.tif,Face
P01Figure_715.tif,Face
P01Figure_769.tif,Face
P01Figure_944.tif,noFace
P01Figure_695.tif,Face
P01Figure_876.tif,noFace
P01Figure_955.tif,noFace
P01Figure_916.tif,Face
P01Figure_754.tif,noFace
P01Figure_821.tif,noFace
P01Figure_846.tif,noFace
P01Figure_706.tif,noFace
P01Figure_767.tif,noFace
P01Figure_760.tif,Face
P01Figure_761.tif,noFace
P01Figure_993.tif,noFace
P01Figure_710.tif,Face
P01Figure_721.tif,Face
P01Figure_878.tif,noFace
P01Figure_748.tif,noFace
P01Figure_922.tif,Face
P01Figure_931.tif,noFace
P01Figure_885.tif,Face
P01Figure_807.tif,noFace
P01Figure_884.tif,noFace
P01Figure_911.tif,noFace
P01Figure_681.tif,Face
P01Figure_764.tif,noFace
P01Figure_707.tif,noFace
P01Figure_713.tif,noFace
P01Figure_870.tif,Face
P01Figure_950.tif,noFace
P01Figure_964.tif,Face
P01Figure_902.tif,noFace
P01Figure_806.tif,noFace
P01Figure_823.tif,noFace
P01Figure_750.tif,Face
P01Figure_668.tif,Face
P01Figure_891.tif,noFace
P01Figure_873.tif,noFace
P01Figure_851.tif,noFace
P01Figure_918.tif,Face
P01Figure_794.tif,noFace
P01Figure_874.tif,Face
P01Figure_703.tif,noFace
P01Figure_935.tif,noFace
P01Figure_925.tif,Face
P01Figure_739.tif,Face
P01Figure_829.tif,Face
P01Figure_906.tif,Face
P01Figure_921.tif,noFace
P01Figure_689.tif,noFace
P01Figure_987.tif,Face
P01Figure_843.tif,noFace
P01Figure_840.tif,noFace
P01Figure_894.tif,Face
P01Figure_937.tif,noFace
P01Figure_776.tif,Face
P01Figure_857.tif,Face
P01Figure_781.tif,noFace
P01Figure_969.tif,noFace
P01Figure_684.tif,Face
P01Figure_883.tif,noFace
P01Figure_943.tif,noFace
P01Figure_837.tif,Face
P01Figure_971.tif,noFace
P01Figure_717.tif,noFace
P01Figure_970.tif,noFace
P01Figure_986.tif,noFace
P01Figure_995.tif,Face
P01Figure_818.tif,noFace
P01Figure_856.tif,noFace
P01Figure_719.tif,noFace
P01Figure_972.tif,Face
P01Figure_755.tif,noFace
P01Figure_848.tif,noFace
P01Figure_959.tif,noFace
P01Figure_765.tif,Face
P01Figure_941.tif,Face
P01Figure_882.tif,noFace
P01Figure_984.tif,noFace
P01Figure_691.tif,Face
P01Figure_741.tif,noFace
P01Figure_775.tif,Face
P01Figure_809.tif,Face
P01Figure_895.tif,noFace
P01Figure_692.tif,noFace
P01Figure_868.tif,noFace
P01Figure_989.tif,noFace
P01Figure_811.tif,Face
P01Figure_728.tif,Face
P01Figure_881.tif,noFace
P01Figure_909.tif,Face
P01Figure_898.tif,noFace
P01Figure_864.tif,noFace
P01Figure_910.tif,noFace
P01Figure_861.tif,Face
P01Figure_696.tif,Face
P01Figure_793.tif,noFace
P01Figure_749.tif,noFace
P01Figure_933.tif,Face
P01Figure_784.tif,noFace
P01Figure_727.tif,noFace
P01Figure_698.tif,noFace
P01Figure_744.tif,Face
P01Figure_960.tif,noFace
P01Figure_990.tif,Face
P01Figure_841.tif,noFace
P01Figure_688.tif,Face
P01Figure_797.tif,Face
P01Figure_996.tif,noFace
P01Figure_690.tif,Face
P01Figure_771.tif,noFace
P01Figure_800.tif,noFace
P01Figure_860.tif,noFace
P01Figure_838.tif,Face
P01Figure_865.tif,Face
P01Figure_738.tif,noFace
P01Figure_913.tif,noFace
P01Figure_974.tif,Face
P01Figure_967.tif,noFace
P01Figure_700.tif,Face
P01Figure_778.tif,noFace
P01Figure_824.tif,Face
P01Figure_919.tif,noFace
P01Figure_766.tif,noFace
P01Figure_820.tif,noFace
P01Figure_886.tif,noFace
P01Figure_912.tif,Face
P01Figure_732.tif,Face
P01Figure_753.tif,noFace
P01Figure_936.tif,noFace
P01Figure_892.tif,noFace
P01Figure_951.tif,Face
P01Figure_782.tif,noFace
P01Figure_897.tif,Face
P01Figure_844.tif,noFace
P01Figure_817.tif,Face
P01Figure_701.tif,noFace
P01Figure_670.tif,noFace
P01Figure_733.tif,noFace
P01Figure_751.tif,Face
P01Figure_961.tif,noFace
P01Figure_716.tif,noFace
P01Figure_795.tif,Face
P01Figure_872.tif,noFace
P01Figure_804.tif,noFace
